Timestamp,Ethylene,Ethane,Hydrogen,Nitrogen,Argon
2020-01-01T00:00:00,3.008376676908,26.835736773328,0.0,0.0,0.0
2020-01-01T06:00:00,3.012275202318,26.963791613814397,0.0,0.0,0.0
2020-01-02T00:00:00,2.585930729805,29.632356690177602,0.0,0.0,0.0
2020-01-02T06:00:00,2.976170346099,29.1827027733504,0.0,0.0,0.0
2020-01-03T00:00:00,2.901504453246,27.7620812391216,0.0,0.0,0.0
2020-01-03T06:00:00,2.8742949789030003,28.5365889092704,0.0,0.0,0.0
2020-01-04T00:00:00,3.0811130002620004,26.6234818057104,0.0,0.0,0.0
2020-01-04T06:00:00,3.04934174343,27.1931732888112,0.0,0.0,0.0
2020-01-05T00:00:00,2.740714756326,24.9727452184528,0.0,0.0,0.0
2020-01-05T06:00:00,2.8869971248260002,29.4305532766144,0.0,0.0,0.0
2020-01-06T00:00:00,2.915016769809,26.171099205420802,0.0,0.0,0.0
2020-01-06T06:00:00,2.964396333681,26.1137969429168,0.0,0.0,0.0
2020-01-07T00:00:00,2.80122838758,24.825791746272,0.0,0.0,0.0
2020-01-07T06:00:00,2.807390762037,27.75193280864,0.0,0.0,0.0
2020-01-08T00:00:00,2.663511806259,24.8356209663728,0.0,0.0,0.0
2020-01-08T06:00:00,2.698683928281,29.697502429230397,0.0,0.0,0.0
2020-01-09T00:00:00,2.5848739452419998,26.734676769348802,0.0,0.0,0.0
2020-01-09T06:00:00,2.692180148814,28.973112803476802,0.0,0.0,0.0
2020-01-10T00:00:00,3.0510497222820003,29.105783174694402,0.0,0.0,0.0
2020-01-10T06:00:00,2.720100766707,27.989192358892797,0.0,0.0,0.0
2020-01-11T00:00:00,2.680139997585,24.7977295275024,0.0,0.0,0.0
2020-01-11T06:00:00,2.858660621208,28.3042579961632,0.0,0.0,0.0
2020-01-12T00:00:00,3.012136311915,28.1095146767024,0.0,0.0,0.0
2020-01-12T06:00:00,2.878858668996,24.554236414321597,0.0,0.0,0.0
2020-01-13T00:00:00,2.7358116529860004,24.4606582193648,0.0,0.0,0.0
2020-01-13T06:00:00,3.058238023002,25.2308597667344,0.0,0.0,0.0
2020-01-14T00:00:00,2.988765862569,25.70516462704,0.0,0.0,0.0
