Timestamp,Ethylene,Ethane,Hydrogen,Nitrogen,Argon
2020/01/01 00:00,0.0,30.085049268284518,2.2220175591923486,0.0,0.0
2020/01/01 06:00,0.0,30.915594104036746,1.789852345070247,0.0,0.0
2020/01/02 00:00,0.0,32.25743565974928,1.295314440279772,0.0,0.0
2020/01/02 06:00,0.0,32.3212297991515,1.5219366127626752,0.0,0.0
2020/01/03 00:00,0.0,31.41135269210946,3.7568599049046503,0.0,0.0
2020/01/03 06:00,0.0,31.093221714504917,4.087599640842608,0.0,0.0
2020/01/04 00:00,0.0,30.062269424456517,2.985642565108745,0.0,0.0
2020/01/04 06:00,0.0,29.517350917762084,2.5814998566202187,0.0,0.0
2020/01/05 00:00,0.0,28.04184681139348,1.9035387405074475,0.0,0.0
2020/01/05 06:00,0.0,28.113104858089933,2.0137505477222217,0.0,0.0
2020/01/06 00:00,0.002857770101761357,29.031880598832853,2.0021271091870467,0.0,0.0
2020/01/06 06:00,0.009972254077554157,29.11132125358161,2.000864482847467,0.0,0.0
2020/01/07 00:00,0.02710334481298915,29.298428533224797,2.015471103919062,0.0,0.0
2020/01/07 06:00,0.02564935421536132,29.153784734869287,1.9360810950313219,0.0,0.0
2020/01/08 00:00,0.0004725103932719637,28.492215182015034,2.3956180397031837,0.0,0.0
2020/01/08 06:00,0.0,28.5761847951693,2.6025711402585676,0.0,0.0
2020/01/09 00:00,0.0,29.51823707731855,3.3384092653084165,0.0,0.0
2020/01/09 06:00,0.0006313242589622596,30.0550993556144,3.363371161515732,0.0,0.0
2020/01/10 00:00,0.00014822878688489183,31.405289123109007,2.0431149465789957,0.0,0.0
2020/01/10 06:00,0.0,31.223813901635832,1.7346701718611426,0.0,0.0
2020/01/11 00:00,0.0,29.390348049915957,2.0136588038998973,0.0,0.0
2020/01/11 06:00,0.0,29.546001221993226,2.0151814965659893,0.0,0.0
2020/01/12 00:00,0.0,31.505580306271696,1.995257907221035,0.0,0.0
2020/01/12 06:00,0.0,30.983237477828766,1.9908075007331207,0.0,0.0
2020/01/13 00:00,0.0,28.134932794993855,1.995264820840369,0.0,0.0
2020/01/13 06:00,0.0,27.976665148504253,2.0014087907383433,0.0,0.0
2020/01/14 00:00,0.0,28.960706900429347,2.0338581498961132,0.0,0.0
